request_id,task_type,category,query_text,base_query_id,repetition_type,prompt_tokens,output_tokens,business_importance,security_sensitivity
9148,reasoning,hr_policies,Review remote work policy applicability to IdentityService engineering teams [ref:9148-574172],-1,new,1830,524,0.6648620863522526,0.17303435713819743
9149,retrieval,compliance,Verify GDPR data retention compliance for MobileApp customer records [ref:9149-680829],-1,new,961,268,0.8814864475191142,0.10089895499041077
9150,extraction,project_knowledge,Reason through trade-offs for DevOpsToolchain technology migration path,386,exact,421,48,0.49409941289123055,0.10465616924034879
9151,extraction,architecture_standards,Analyze container orchestration approach regarding DataLake workloads as soon as possible.,380,semantic,3186,1142,0.6991467010239102,0.3799711470072586
9152,classification,security_policy,Analyze incident response procedures for ContentCMS security breaches,748,exact,309,71,0.6045976345930204,0.036114400791232404
9153,retrieval,it_operations,Validate change management process for LegacyERP deployments [ref:9153-836678],-1,new,397,155,0.6053653889061098,0.23197938676326296
9154,reasoning,hr_policies,Examine remote work guideline applicability to SecurityOps engineering teams based on current guidelines.,671,semantic,221,66,0.7575397473159045,0.14853319444818683
9155,classification,project_knowledge,Can you help me answer questions about DevOpsToolchain technical debt backlog based on current guidelines.,577,semantic,1822,607,0.9247518654410478,0.15164936506732138
9156,retrieval,financial_procedures,Assess procurement compliance for SecurityOps vendor contracts,151,exact,453,85,0.8329728741474588,0.03738262435244117
9157,extraction,architecture_standards,Analyze container orchestration approach for PaymentGateway workloads,204,exact,155,47,0.8586132796082587,0.4644644038084343
9158,question_answering,architecture_standards,Confirm service mesh implementation for MobileApp inter-service communication as soon as possible.,89,semantic,484,73,0.9950004622559515,0.09036118386667923
9159,question_answering,architecture_standards,Validate service mesh implementation for CustomerPortal inter-service communication [ref:9159-350359],-1,new,1135,351,0.6503602752755216,0.05226776703948725
9160,extraction,architecture_standards,Evaluate microservices decomposition strategy for CloudPlatform [ref:9160-636047],-1,new,729,129,0.7379377818594424,0.06025054702568718
9161,classification,compliance,Check PCI-DSS requirements for CustomerPortal payment processing,576,exact,175,66,0.7638548251060239,0.09164729427533341
9162,classification,security_policy,Analyze incident response procedures for DataLake security breaches,442,exact,984,282,0.316906287865618,0.46123794382060185
9163,question_answering,project_knowledge,Reason through trade-offs for AnalyticsEngine technology migration path [ref:9163-458034],-1,new,233,56,0.7530686124541471,0.138903184538394
9164,reasoning,it_operations,Analyze capacity planning projections for CloudPlatform infrastructure [ref:9164-426000],-1,new,712,103,0.48340213746031385,0.28864471761401267
9165,summarization,project_knowledge,Answer questions about ContentCMS technical debt backlog [ref:9165-234571],-1,new,270,91,0.8938181027125686,0.13963587697991
9166,summarization,hr_policies,Evaluate perregardingmance review criteria for DevOpsToolchain project contributors as soon as possible.,13,semantic,633,224,0.462662997286921,0.2549823688790086
9167,classification,architecture_standards,Analyze container orchestration approach regarding AnalyticsEngine workloads based on current guidelines.,721,semantic,3958,1536,0.7976693820598789,0.0708651408500232
9168,retrieval,hr_policies,Evaluate performance review criteria for LegacyERP project contributors [ref:9168-139220],-1,new,903,221,0.7654611146125191,0.22024450315470412
9169,classification,financial_procedures,Evaluate revenue recognition policy for DataLake subscription services,306,exact,509,133,0.43840340595051264,0.07072843943029587
9170,summarization,hr_policies,Evaluate performance review criteria for MLPipeline project contributors [ref:9170-947191],-1,new,689,138,0.626770274770161,0.3463946617127597
9171,summarization,project_knowledge,Reason through trade-offs for DataLake technology migration path,70,exact,1216,419,0.7416049157743554,0.04619930545822741
9172,extraction,it_operations,Confirm change management process for DevOpsToolchain deployments based on current guidelines.,46,semantic,270,96,0.7718043355833403,0.07091773028528517
9173,retrieval,hr_policies,Validate diversity and inclusion initiatives for ContentCMS hiring pipeline,424,exact,1358,218,0.6839915716861756,0.06253786725016255
9174,retrieval,hr_policies,Investigate compensation benchmarking for SecurityOps technical roles within the enterprise framework.,7,semantic,161,33,0.6980361366250384,0.7202850439647734
9175,classification,project_knowledge,Answer questions about PaymentGateway technical debt backlog,87,exact,1720,326,0.8236904578809228,0.2914723383304806
9176,extraction,project_knowledge,Classify risk items identified in IdentityService project retrospective [ref:9176-860267],-1,new,1617,549,0.8737826146048177,0.08775318163187751
9177,question_answering,architecture_standards,Analyze container orchestration approach for MLPipeline workloads [ref:9177-73988],-1,new,635,176,0.7394572028249641,0.14895630199716373
9178,summarization,it_operations,Analyze capacity planning projections for AnalyticsEngine infrastructure [ref:9178-987345],-1,new,7059,722,0.6837729799348835,0.07221874236980405
9179,question_answering,hr_policies,Review remote work policy applicability to SecurityOps engineering teams,311,exact,1980,434,0.6975680680221417,0.22175796489781652
9180,extraction,financial_procedures,Examine budget allocation process regarding MobileApp capital expenditure as soon as possible.,120,semantic,1671,444,0.5283317946625443,0.15643473256670826
9181,question_answering,financial_procedures,Review budget allocation process for ContentCMS capital expenditure [ref:9181-163799],-1,new,7762,1346,0.705009334637429,0.43761644873435246
9182,classification,it_operations,Analyze capacity planning projections for SecurityOps infrastructure,319,exact,1923,415,0.8832228855791957,0.4124826103243152
9183,question_answering,financial_procedures,Assess revenue recognition guideline for DevOpsToolchain subscription services for our team?,422,semantic,150,31,0.8243979840528531,0.2646748865785775
9184,question_answering,architecture_standards,Assess event-driven architecture suitability for SecurityOps [ref:9184-318198],-1,new,157,29,0.8871788253028049,0.12383670497624355
9185,summarization,project_knowledge,Answer questions about MLPipeline technical debt backlog [ref:9185-796131],-1,new,604,106,0.3716792980045965,0.5268296973351607
9186,summarization,project_knowledge,Reason through trade-offs regarding CloudPlatform technology migration path within the enterprise framework.,645,semantic,287,34,0.824809940241389,0.3719890312219702
9187,retrieval,financial_procedures,Validate financial close procedures for DevOpsToolchain quarterly reporting [ref:9187-867338],-1,new,1741,420,0.889195419483233,0.05993465073269182
9188,extraction,financial_procedures,Review budget allocation process for SecurityOps capital expenditure,704,exact,252,27,0.6688974225633879,0.056358968173751536
9189,retrieval,architecture_standards,Assess event-driven architecture suitability for PaymentGateway,206,exact,207,50,0.5254852928184647,0.08205920565409602
9190,classification,project_knowledge,Can you help me summarize sprint deliverables for DevOpsToolchain Q3 roadmap as soon as possible.,197,semantic,434,70,0.8563557300845908,0.3203212102037038
9191,question_answering,architecture_standards,Evaluate microservices decomposition strategy regarding DataLake for our team?,363,semantic,211,59,0.5044585954675351,0.03537778194397711
9192,summarization,compliance,Review SOX controls for LegacyERP financial reporting systems,757,exact,155,49,0.8861214906852809,0.5373755379933394
9193,classification,it_operations,Validate change management process for SecurityOps deployments,445,exact,727,239,0.36436811802919605,0.06787598930569069
9194,retrieval,compliance,Check PCI-DSS requirements for ContentCMS payment processing [ref:9194-588179],-1,new,4905,1019,0.6903812453770771,0.5304919736456205
9195,retrieval,architecture_standards,Validate service mesh implementation for MLPipeline inter-service communication,670,exact,273,34,0.3112041538441159,0.4123409195644589
9196,summarization,hr_policies,Assess perregardingmance review criteria for MobileApp project contributors for our team?,286,semantic,1340,412,0.6469141793541946,0.29452755441265005
9197,extraction,architecture_standards,Evaluate microservices decomposition strategy for MobileApp [ref:9197-289937],-1,new,1972,389,0.7237579003467774,0.15862749318520172
9198,extraction,hr_policies,Please assist with evaluate performance review criteria for IdentityService project contributors for our team?,131,semantic,481,64,0.9170058444819884,0.06892860452958466
9199,classification,security_policy,Validate network segmentation rules regarding DevOpsToolchain production environment based on current guidelines.,205,semantic,314,113,0.6646689589394785,0.1315268104238804
9200,classification,security_policy,Validate network segmentation rules for MLPipeline production environment,173,exact,1495,273,0.8430261032259838,0.3475574618940034
9201,retrieval,financial_procedures,Review budget allocation process for IdentityService capital expenditure,507,exact,810,200,0.735276378005398,0.062166878041376224
9202,summarization,hr_policies,Assess onboarding protocols regarding CloudPlatform new team members based on current guidelines.,118,semantic,4133,504,0.8974070652853022,0.31058407031010554
9203,summarization,compliance,Review SOX controls for IdentityService financial reporting systems [ref:9203-38473],-1,new,391,96,0.8230787419608371,0.19393756889495153
